budget,genres,id,original_language,popularity,production_companies,production_countries,revenue,runtime,title,vote_average,vote_count,release_year,release_month,release_day,release_quarter,season,main_genre,genre_count,keywords
5400000,"['Action', 'Drama', 'Western']",1712,en,10.864284,['Warner Bros.'],['United States of America'],35000000.0,201.0,Giant,7.5,169.0,1956,10,10,4,Fall,Action,3,"['hotel', 'jealousy', 'judge', 'texas', 'wine cellar', 'restaurant', 'ranch', 'senator', 'funeral', 'sexism', 'petrol', 'from rags to riches', 'beef', 'tycoon', 'maryland', 'barbecue', 'birthday party', 'turkey', 'pony', 'riding class', 'hunting']"
1,['Drama'],220,en,6.42883,['Warner Bros.'],['United States of America'],5.0,115.0,East of Eden,7.5,163.0,1955,3,9,1,Spring,Drama,1,"['individual', 'brother brother relationship', 'rebel', 'southern usa', 'birthday', 'big wheel', 'love', 'money', 'good and bad', 'beans']"
226408,"['Comedy', 'Crime', 'Mystery']",3529,en,10.573867,['Metro-Goldwyn-Mayer (MGM)'],['United States of America'],1423000.0,93.0,The Thin Man,7.4,97.0,1934,5,25,2,Spring,Comedy,3,"['detective', 'inventor', 'police', 'murder', 'mistress', 'dinner', 'wedding', 'screwball comedy', 'terrier', 'thin man', 'x-ray']"
6000000,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']",2897,en,6.164226,['Michael Todd Company'],['United States of America'],42000000.0,167.0,Around the World in Eighty Days,6.5,85.0,1956,10,17,4,Fall,Adventure,5,"['usa', 'jules verne', 'bet', 'detective', 'asia', 'europe', 'saloon', 'hot air balloon', 'epic', 'train', 'valet', 'around the world', 'journey', 'steamship']"
3180000,"['Drama', 'Family', 'Fantasy']",1585,en,15.031588,"['RKO Radio Pictures', 'Liberty Films (II)']",['United States of America'],9644124.0,130.0,It's a Wonderful Life,8.0,1103.0,1946,12,20,4,Winter,Drama,3,"['holiday', 'angel', 'based on novel', 'bank', 'suicide attempt', 'small town', 'christmas tree', 'great depression', 'christmas eve', 'feel-good ending', 'guardian angel', 'christmas']"
1500000,"['Comedy', 'Drama']",3083,en,8.168694,['Columbia Pictures'],['United States of America'],9600000.0,129.0,Mr. Smith Goes to Washington,7.9,245.0,1939,10,19,4,Fall,Comedy,2,"['corruption', 'washington d.c.', 'senate', 'senator', 'governor', 'politician', 'camp', 'conservative', 'usa politics', 'political drama']"
114000,['Horror'],10331,en,14.384198,"['Laurel Group', 'Off Color Films', 'Image Ten', 'Market Square Productions']",['United States of America'],30000000.0,96.0,Night of the Living Dead,7.5,591.0,1968,10,1,4,Fall,Horror,1,"['brother sister relationship', 'cemetery', 'gun', 'gas station', 'loss of father', 'cellar', 'house', 'barricade', 'zombie', 'trapped', 'bitten']"
1300000,"['Adventure', 'War', 'Romance']",488,en,6.636872,"['United Artists', 'Independent Film Distributors', 'Romulus Films']","['United Kingdom', 'United States of America']",10750000.0,105.0,The African Queen,7.4,232.0,1951,12,3,4,Winter,Adventure,3,"['africa', 'missionary', 'river', 'desperation', 'boat', 'patriotism', 'world war i', 'hippopotamus', 'giraffe', 'methodist church', 'moqukito', 'boat wedding', 'leech', 'gin', 'canadian', 'tanzania', 'kongo', 'animal species', 'hope', 'faith']"
3000000,"['Drama', 'Romance']",261,en,11.794846,"['Avon Production', 'Metro-Goldwyn-Mayer (MGM)']",['United States of America'],17570324.0,108.0,Cat on a Hot Tin Roof,7.6,168.0,1958,2,17,1,Winter,Drama,2,"['individual', 'suicide', 'southern usa', 'adultery', 'mississippi', 'depression', 'jealousy', 'wife husband relationship', 'dying and death', 'alcoholic']"
4,"['Drama', 'Romance', 'War']",22649,en,1.914697,['Paramount Pictures'],['United States of America'],25.0,89.0,A Farewell to Arms,6.2,29.0,1932,12,8,4,Winter,Drama,3,"['italy', 'nurse', 'love letter', 'officer', 'priest', 'escape', 'hospital', 'best friend', 'pre-code', 'air raid', 'ambulance driver', 'battle of the isonzo', 'air attack']"
4,"['Drama', 'Romance', 'War']",22649,en,1.914697,['Paramount Pictures'],['United States of America'],25.0,89.0,A Farewell to Arms,6.2,29.0,1932,12,8,4,Winter,Drama,3,"['italy', 'nurse', 'love letter', 'officer', 'priest', 'escape', 'hospital', 'best friend', 'pre-code', 'air raid', 'ambulance driver', 'battle of the isonzo', 'air attack']"
25000000,"['Action', 'Adventure', 'Thriller']",10861,en,7.370163,['Columbia Pictures'],['United States of America'],51702483.0,100.0,Maximum Risk,5.3,104.0,1996,9,13,3,Fall,Action,3,"['mistake in person', 'dying and death', 'twin brother', 'russian mafia']"
28000000,"['Drama', 'Thriller']",1770,en,6.728199,"['Geffen Pictures', 'Warner Bros.']","['Ireland', 'United Kingdom']",16900000.0,132.0,Michael Collins,6.8,98.0,1996,10,25,4,Fall,Drama,2,"['civil war', 'fight', 'presidential election', 'freedom fighter', 'chinese civil war', 'ireland']"
67000000,"['Action', 'Crime', 'Drama', 'Thriller']",9333,en,11.845918,"['New Line Cinema', 'Metropolitan Filmexport']",['United States of America'],47267001.0,101.0,Last Man Standing,6.2,263.0,1996,9,20,3,Fall,Action,4,"['prohibition', 'texas', 'gang war', 'whiskey', 'mafia', 'on the run', 'tommy gun', 'hired gun']"
9000000,"['Drama', 'Action', 'Crime']",9400,en,6.85606,['New Line Cinema'],['United States of America'],41590886.0,118.0,Set It Off,6.9,66.0,1996,11,6,4,Fall,Drama,3,"['single parent', 'bank robber', 'last chance', 'los angeles']"
2300000,"['Comedy', 'Crime', 'Thriller']",12241,en,2.781581,['Tinderbox Films'],['United States of America'],49620.0,88.0,Curdled,6.2,29.0,1996,9,6,3,Fall,Comedy,3,"['miami', 'cleaning lady', 'bakery', 'murder', 'suspense', 'serial killer', 'decapitation', 'blood', 'falling from height', 'samurai sword']"
38000000,"['Drama', 'Thriller']",11306,en,4.990506,"['Columbia Pictures', 'Castle Rock Entertainment', 'Simian Films']",['United States of America'],17380126.0,118.0,Extreme Measures,5.7,80.0,1996,9,27,3,Fall,Drama,2,"['new york', 'surgeon', 'british', 'suspense', 'morgue', 'hospital', 'medical', 'doctor', 'medical research', 'emergency room', 'missing body']"
50000000,"['Crime', 'Drama']",6346,en,3.998494,"['Imagine Entertainment', 'Universal Pictures', 'Davis Entertainment']",['United States of America'],22540359.0,113.0,The Chamber,5.9,62.0,1996,10,11,4,Fall,Action,2,"['ku klux klan', 'doomed man']"
5000000,"['Adventure', 'Drama', 'Science Fiction']",173,en,8.722406,['Walt Disney Productions'],['United States of America'],28200000.0,127.0,"20,000 Leagues Under the Sea",6.9,160.0,1954,12,23,4,Winter,Adventure,3,"['diving', 'ocean', 'submarine', 'jules verne', 'captain', 'atlantis', 'deep sea', 'war ship', 'diving suit', 'harpoon', 'ship', 'war', 'scuba diving', 'underwater', 'scuba', 'captain nemo', 'giant  squid']"
14000000,['Comedy'],864,en,8.30721,['Walt Disney'],['United States of America'],154864401.0,98.0,Cool Runnings,6.8,510.0,1993,9,30,3,Fall,Comedy,1,"['winter', 'trainer', 'olympic games', 'jamaica', 'training camp', 'reggae', 'bobsleighing', 'sport']"
2900000,"['Family', 'Fantasy', 'Animation', 'Romance']",11224,en,14.436858,"['RKO Radio Pictures', 'Walt Disney Productions']",['United States of America'],263591415.0,74.0,Cinderella,6.8,1760.0,1950,3,4,1,Spring,Animation,4,"['based on novel', 'cinderella', 'loss of parents', 'mouse', 'ball', 'fairy', 'prince', 'musical', 'midnight', 'princess', 'love', 'orphan', 'family', 'evil stepmother', 'fairy godmother', 'glass slipper']"
3000000,"['Animation', 'Family']",9078,en,10.636458,['Walt Disney Productions'],['United States of America'],22182353.0,79.0,The Sword in the Stone,6.9,935.0,1963,12,25,4,Winter,Animation,2,"['könig arthur', 'merlin', 'knight', 'king arthur']"
48000000,['Adventure'],8367,en,10.639244,"['Warner Bros.', 'Morgan Creek Productions']",['United States of America'],390493908.0,143.0,Robin Hood: Prince of Thieves,6.6,937.0,1991,6,14,2,Summer,Adventure,1,"['england', 'crusade', 'mercifulness', 'robin hood', 'folk hero']"
6000000,"['Comedy', 'Family', 'Fantasy']",433,en,15.11549,['Walt Disney Productions'],['United States of America'],102272727.0,139.0,Mary Poppins,7.4,1217.0,1964,8,27,3,Summer,Comedy,3,"['london england', 'dancing', 'parent child relationship', 'bank', 'brother sister relationship', 'famous score', 'confidence', 'nanny', 'laughing', 'magic', 'chimney sweeper', 'musical', 'live action and animation']"
812000,"['Animation', 'Family']",11360,en,14.655879,"['RKO Radio Pictures', 'Walt Disney Productions']",['United States of America'],1600000.0,64.0,Dumbo,6.8,1206.0,1941,10,22,4,Fall,Animation,2,"['circus', 'mother', 'dream', 'mouse', 'elephant', 'nightmare', 'suffering', 'clown', 'ear', 'musical', 'crow', 'affection', 'storch', 'animation', 'big ears']"
20000000,"['Adventure', 'Fantasy', 'Animation', 'Comedy', 'Family', 'Music']",12335,en,10.362012,['Walt Disney Productions'],['United States of America'],17900000.0,117.0,Bedknobs and Broomsticks,6.8,260.0,1971,10,7,4,Fall,Adventure,6,"['flying', 'witch', 'world war ii', 'broom']"
3000000,"['Animation', 'Adventure', 'Family', 'Fantasy']",12092,en,16.488937,"['RKO Radio Pictures', 'Walt Disney Productions']",['United States of America'],572000000.0,75.0,Alice in Wonderland,7.0,1557.0,1951,7,3,3,Summer,Animation,4,"['cat', 'dream', 'queen', 'heart', 'animation', 'nothing', 'tea party']"
12000000,"['Adventure', 'Animation', 'Drama', 'Family']",10948,en,10.197106,['Walt Disney Productions'],['United States of America'],29800000.0,82.0,The Fox and the Hound,7.0,884.0,1981,7,10,3,Summer,Adventure,4,"['based on novel', 'fox', 'friendship', 'dog', 'animal', 'hunting', 'unlikely friendship']"
8200000,"['Drama', 'Family', 'Music', 'Romance']",15121,en,9.06773,"['Twentieth Century Fox Film Corporation', 'Robert Wise Productions', 'Argyle Enterprises']",['United States of America'],286214286.0,174.0,The Sound of Music,7.4,966.0,1965,3,2,1,Spring,Drama,4,"['resistance', 'austria', 'world war ii', 'musical', 'music competition', 'salzburg', 'based on play or musical', 'classic', 'alps', 'governess', 'convent', 'music contest', 'novice', 'puppet show', 'nun in love', 'nazi occupation', '1930s']"
28000000,"['Action', 'Thriller']",562,en,16.640522,"['Twentieth Century Fox Film Corporation', 'Gordon Company', 'Silver Pictures']",['United States of America'],140767956.0,131.0,Die Hard,7.5,4005.0,1988,7,15,3,Summer,Action,2,"['helicopter', 'journalist', 'based on novel', 'terrorist', 'skyscraper', 'christmas party', 's.w.a.t.', 'hostage', 'kidnapping', 'vault', 'fistfight', 'murder', 'heist', 'shootout', 'los angeles', 'one man army', 'explosion', 'violence', 'fbi agent', 'walkie talkie', 'christmas eve', 'elevator shaft', 'one night', 'action hero']"
10000000,"['Horror', 'Thriller', 'Science Fiction']",10163,en,6.685948,"['New Line Cinema', 'Allied Vision']","['United Kingdom', 'Japan', 'United States of America']",32101000.0,108.0,The Lawnmower Man,5.4,198.0,1992,3,5,1,Spring,Horror,3,"['dream', 'chimp', 'manipulation', 'botanist', 'virtual reality', 'lemonade', 'intelligent']"
4500000,['Drama'],11159,en,11.223572,"['Channel Four Films', 'October Films', 'CiBy 2000', 'Thin Man Films']","['United Kingdom', 'France']",13417292.0,142.0,Secrets & Lies,7.1,127.0,1996,5,24,2,Spring,Drama,1,"['london england', 'secret', 'socially deprived family', 'reunion', 'mother daughter relationship', 'illegitimate son']"
16000000,"['Drama', 'Romance']",41843,en,2.167132,['Merchant Ivory Productions'],['United States of America'],1985001.0,125.0,Surviving Picasso,5.3,21.0,1996,9,4,3,Fall,Drama,2,"['paris', 'love triangle', 'female nudity', 'painter', 'infidelity', 'nudity', 'womanizer', 'mistress', 'pregnancy', 'older man younger woman relationship', 'physical abuse', 'picasso']"
65000000,"['Crime', 'Action', 'Mystery', 'Thriller']",11412,en,14.482345,"['New Line Cinema', 'Forge', 'The Steve Tisch Company']",['United States of America'],89456761.0,120.0,The Long Kiss Goodnight,6.4,323.0,1996,10,11,4,Fall,Action,4,"['assassination', 'amnesia', 'hostage', 'chase', 'dark comedy', 'teacher', 'escape', 'single mother', 'timebomb', 'candlelight vigil', 'rogue agent', 'street shootout', 'ex cia agent', 'christmas parade']"
50000000,['Adventure'],10586,en,10.789928,"['Constellation Films', 'Paramount']","['Germany', 'United States of America']",75000000.0,109.0,The Ghost and the Darkness,6.4,238.0,1996,10,11,4,Fall,Adventure,1,"['africa', 'lion', 'bridge', 'based on true story', 'kenya', 'animal attack', 'lion attack', 'colonialism', 'swahili']"
2400000,['Drama'],49471,en,5.230661,"['Columbia Pictures', '40 Acres & A Mule Filmworks']",['United States of America'],5731103.0,120.0,Get on the Bus,7.0,11.0,1996,10,16,4,Fall,Drama,1,"['washington d.c.', 'bus', 'march']"
45000000,"['Action', 'Thriller']",38153,en,3.733574,"['Hollywood Pictures', 'Cinergi Pictures Entertainment']",['United States of America'],2154540.0,103.0,Shadow Conspiracy,4.0,12.0,1997,1,31,1,Winter,Action,2,[]
7000000,"['Drama', 'Romance']",25147,en,3.379677,"['Revolution Films', 'PolyGram Filmed Entertainment', 'British Broadcasting Corporation (BBC)']",['United Kingdom'],405000.0,123.0,Jude,6.6,38.0,1996,2,6,1,Winter,Drama,2,[]
14500000,"['Drama', 'Romance']",454,en,11.774061,"['Bazmark Films', 'Twentieth Century Fox Film Corporation']",['United States of America'],147298761.0,120.0,Romeo + Juliet,6.7,1406.0,1996,10,31,4,Fall,Drama,2,"['shakespeare', 'forbidden love', 'gun violence', 'star crossed lovers', 'shakespeare in modern dress', 'teenage romance', 'masquerade', ""shakespeare's romeo and juliet"", 'gangster grip']"
200000,"['Comedy', 'Romance']",10218,en,6.578025,"['Miramax Films', 'Independent Pictures (II)', 'The Alfred Shay Company Inc.']",['United States of America'],4505922.0,94.0,Swingers,6.8,255.0,1996,10,18,4,Fall,Comedy,2,"['independent film', 'stuffed animal', 'hollywood', 'drink', 'swinger', 'producer', 'following someone', 'name calling', 'aspiring actor', 'actor']"
44000000,"['Crime', 'Drama', 'Thriller']",819,en,9.198283,"['Propaganda Films', 'Warner Bros.', 'Baltimore Pictures']",['United States of America'],165615285.0,147.0,Sleepers,7.3,729.0,1996,10,18,4,Fall,Action,3,"['child abuse', 'sadistic', 'sexual abuse', 'pastor', 'repayment', 'juvenile prison', 'court case', 'pub', 'court', 'juvenile delinquent', 'child']"
3000000,"['Family', 'Fantasy']",252,en,12.416635,"['Paramount Pictures', 'David L. Wolper Productions']",['United States of America'],4000000.0,100.0,Willy Wonka & the Chocolate Factory,7.4,826.0,1971,6,29,2,Summer,Animation,2,"['chocolate', 'factory worker', 'based on novel', 'candy', 'tv addicted person', 'overweight child', 'grandfather grandson relationship', 'factory', 'musical', 'single', 'teacher']"
2000000,"['Comedy', 'Romance', 'Science Fiction']",11561,en,6.048904,['Rollins-Joffe Productions'],['United States of America'],18344729.0,89.0,Sleeper,7.0,206.0,1973,12,17,4,Winter,Comedy,3,"['sex', 'revolution', 'future', 'dystopia', 'government', 'control', 'satire', 'independent film', 'robot', 'tyranny', 'cyrogenics', 'anarchic comedy']"
2000000,['Comedy'],11302,en,4.331819,"['United Artists', 'Jack Rollins & Charles H. Joffe Productions']",['United States of America'],11833696.0,82.0,Bananas,6.7,167.0,1971,4,28,2,Spring,Comedy,1,"['revolution', 'political activism', 'loser']"
7500000,"['Comedy', 'Crime']",623,en,11.400353,"['Metro-Goldwyn-Mayer (MGM)', 'Prominent Features']","['United Kingdom', 'United States of America']",62493712.0,108.0,A Fish Called Wanda,7.1,576.0,1988,7,15,3,Summer,Comedy,2,"['robbery', 'infidelity', 'cheating', 'heart attack', 'heist', 'lawyer', 'silencer', 'courtroom', 'american abroad', 'cult film', 'animal abuse', 'barrister', 'stuttering', 'weir', 'yelling', 'killing a dog', 'cutical scissors', 'run over by a steamroller', 'gag', 'excuse', 'barrel', 'zoophilia', 'screwball', 'stolen jewelry']"
4000000,['Comedy'],583,en,10.714173,"['HandMade Films', 'Python (Monty) Pictures']",['United Kingdom'],20045115.0,94.0,Life of Brian,7.7,1230.0,1979,8,17,3,Summer,Comedy,1,"['christianity', 'male nudity', 'jewry', 'resistance', 'gladiator', 'roman empire', 'balcony', 'miracle', 'graffiti', 'jesus christ', 'doomed man', 'homily', 'latin', 'three kings', 'crucifixion', 'bethlehem', 'dying and death', 'stoning', 'sermon on the mount', 'monty python', 'anarchic comedy']"
12000000,"['Adventure', 'Comedy']",11575,en,4.473327,['Warner Bros.'],['United States of America'],25333333.0,160.0,The Great Race,7.2,64.0,1965,7,1,3,Summer,Adventure,2,"['slapstick', 'ensemble cast', 'automobile racing', 'cross country race', 'turn of the century']"
2500000,"['Crime', 'Drama']",475,en,12.109198,"['Tatira-Hiller Productions', 'Warner Brothers/Seven Arts']",['United States of America'],50700000.0,111.0,Bonnie and Clyde,7.6,384.0,1967,7,18,3,Summer,Action,2,"['ambush', 'sheriff', 'waitress', 'prohibition', 'texas', 'bank robber', 'oklahoma', 'impotence', 'missouri', 'texas ranger', 'grave digger']"
1400000,"['Crime', 'Mystery', 'Thriller']",521,en,7.853231,['Warner Bros.'],['United States of America'],3000000.0,104.0,Dial M for Murder,7.9,539.0,1954,5,29,2,Spring,Action,3,"['london england', 'adultery', 'jealousy', 'secret', 'tennis', 'blackmail', 'evidence', 'letter', 'marriage', 'love', 'murder', 'suspense', 'classic', 'writer', 'crime', 'theft', 'visit', 'cult film', 'husband', 'player', '3d']"
6000000,"['Drama', 'Music', 'Romance']",88,en,14.044122,"['Great American Films Limited Partnership', 'Vestron Pictures']",['United States of America'],213954274.0,100.0,Dirty Dancing,7.1,1371.0,1987,8,21,3,Summer,Drama,3,"['dancing', 'sex', 'hotel', 'robbery', 'sister sister relationship', 'dancing master', 'mambo', 'dance performance', 'daughter', 'summer camp', 'secret love', 'teenage crush', 'doctor', 'class differences', 'youth', 'family holiday', 'sensuality', 'unwanted pregnancy', 'summer romance', 'abortion', 'catskill resort']"
1200000,"['Crime', 'Thriller']",500,en,12.22034,"['Live Entertainment', 'Lionsgate', 'Dog Eat Dog Productions Inc.']",['United States of America'],14661007.0,99.0,Reservoir Dogs,8.1,3821.0,1992,9,2,3,Fall,Action,2,"['traitor', 'jewelry', 'psychopath', 'thief', 'heist', 'betrayal', 'mystery', 'escape', 'gang', 'plan gone wrong', 'warehouse', 'ensemble cast', 'all male cast', 'told in flashback', 'heist gone wrong', 'foreshadowing', 'rendezvous', 'iconic', 'set in one room', 'uneasy alliance', 'rag tag group']"
